Race ID,Chamber,State,Congressional District,Year,R-D Victory Margin,Incumbent Running?,Geography,District PVI,Population\Square-Mile,Share African-American,Share Asian,Share College Educated,Share Hispanic,Share Non-Hispanic White,Unopposed D?,Unopposed R?,Vote Share of Last D Presidential Candidate,Vote Share of Last R House Candidate
H2014CO03,House,CO,03,2014,22.28,Republican,,5,14.45,0.016390124,0.008,0.307,0.244203985,0.7124901440000001,0,0,0.4693,0.5336
H2014CO04,House,CO,04,2014,35.45,Open Seat,Quite Urban,11,18.86,0.020858128,0.022000000000000002,0.32799999999999996,0.217990637,0.727613595,0,0,0.4012,0.5842
H2014CO05,House,CO,05,2014,19.6,Republican,Extremely Urban,13,98.88,0.076033778,0.027999999999999997,0.34600000000000003,0.151921988,0.726395177,0,0,0.3932,0.6498
H2014CO06,House,CO,06,2014,8.91,Republican,Extremely Urban,-1,1513.62,0.106578946,0.064,0.42,0.20220944300000002,0.616522373,0,0,0.526,0.4781
H2014CO07,House,CO,07,2014,-10.14,Democrat,Extremely Urban,-5,2100.07,0.022190202000000003,0.033,0.306,0.275307953,0.661092621,0,0,0.5760000000000001,0.4079
H2014CT01,House,CT,01,2014,-26.26,Democrat,Extremely Urban,-13,1058.29,0.17128191899999998,0.053,0.361,0.15788734,0.63828463,0,0,0.64,0.2771
H2014CT02,House,CT,02,2014,-26.82,Democrat,,-5,359.62,0.05654528,0.033,0.33899999999999997,0.077855319,0.8271598029999999,0,0,0.5675,0.2937
H2014CT03,House,CT,03,2014,-33.84,Democrat,Extremely Urban,-11,1519.79,0.146561578,0.044000000000000004,0.359,0.140930533,0.666897806,0,0,0.633,0.2531
H2014CT04,House,CT,04,2014,-7.52,Democrat,Extremely Urban,-5,1551.49,0.133149341,0.055,0.491,0.18543022899999997,0.631771499,0,0,0.556,0.4004
H2014CT05,House,CT,05,2014,-7.4,Democrat,Extremely Urban,-3,572.7,0.078119367,0.038,0.35100000000000003,0.179258645,0.704386623,0,0,0.5415,0.4869
H2014DE00,House,DE,00,2014,-22.5,Democrat,Quite Urban,-8,460.82,0.23551759100000003,0.031794096,0.306,0.088248231,0.639551325,0,0,0.5943,0.3344
H2014FL01,House,FL,01,2014,46.79,Republican,Quite Urban,21,173.38,0.152425826,0.027000000000000003,0.271,0.061357982,0.73756259,0,0,0.3054,0.696
H2014FL02,House,FL,02,2014,-1.13,Republican,,6,80.84,0.261363387,0.018000000000000002,0.268,0.056857597,0.652391625,0,0,0.4706,0.527
H2014FL03,House,FL,03,2014,32.68,Republican,,14,95.31,0.14287895,0.035,0.245,0.08597837400000001,0.728659675,0,0,0.3782,0.6473
H2014FL04,House,FL,04,2014,100.0,Republican,Extremely Urban,19,371.19,0.143475741,0.046,0.305,0.082261942,0.719641082,0,1,0.3572,0.7607
H2014FL05,House,FL,05,2014,-30.94,Democrat,Extremely Urban,-21,513.9,0.542525887,0.027999999999999997,0.161,0.127118528,0.29997477300000003,0,0,0.7170000000000001,0.2627
H2014FL06,House,FL,06,2014,25.08,Republican,Quite Urban,9,277.77,0.099501401,0.018000000000000002,0.272,0.075113095,0.799827889,0,0,0.4178,0.5722
H2014FL07,House,FL,07,2014,31.46,Republican,Extremely Urban,4,1355.86,0.109834053,0.047,0.336,0.212126806,0.64073654,0,0,0.4762,0.5871
H2014FL08,House,FL,08,2014,31.7,Republican,Extremely Urban,9,397.44,0.113664754,0.022000000000000002,0.27,0.09779976300000001,0.762857342,0,0,0.4263,0.5888
H2014FL09,House,FL,09,2014,-10.86,Democrat,Extremely Urban,-8,407.82,0.123968244,0.028999999999999998,0.243,0.467195481,0.373948382,0,0,0.6246,0.3748
H2014FL10,House,FL,10,2014,23.09,Republican,Extremely Urban,6,616.61,0.130747914,0.054000000000000006,0.29100000000000004,0.179072216,0.644504408,0,0,0.4612,0.5173
H2014FL11,House,FL,11,2014,33.32,Republican,Quite Urban,11,277.44,0.097902209,0.013000000000000001,0.18899999999999997,0.09466738300000001,0.789696574,0,0,0.4061,0.6448
H2014FL12,House,FL,12,2014,100.0,Republican,Extremely Urban,7,787.94,0.06042574,0.027000000000000003,0.282,0.13034004,0.783804607,0,1,0.4534,0.6348
H2014FL13,House,FL,13,2014,100.0,Republican,Extremely Urban,1,3743.19,0.07407932,0.037000000000000005,0.287,0.093138739,0.788320406,0,1,0.5076,0.5757
H2014FL14,House,FL,14,2014,-100.0,Democrat,Extremely Urban,-13,2623.76,0.268522084,0.046,0.27,0.286163867,0.415602531,1,0,0.6569,0.2975
H2014FL15,House,FL,15,2014,20.56,Republican,Extremely Urban,6,850.75,0.155017972,0.031,0.262,0.183282465,0.6237900670000001,0,0,0.4611,1.0
H2014FL16,House,FL,16,2014,23.16,Republican,Extremely Urban,6,795.52,0.07609807,0.022000000000000002,0.315,0.11806798,0.7849844509999999,0,0,0.4531,0.5361
H2014FL17,House,FL,17,2014,26.48,Republican,Quite Urban,10,109.32,0.10312058800000001,0.013999999999999999,0.191,0.18789793600000002,0.694453186,0,0,0.4157,0.5863
H2014FL18,House,FL,18,2014,-19.56,Democrat,Extremely Urban,3,460.38,0.139818251,0.023,0.27399999999999997,0.147250518,0.6915116040000001,0,0,0.4794,0.49700000000000005
H2014FL19,House,FL,19,2014,31.81,Republican,Extremely Urban,12,928.0,0.08571712699999999,0.016,0.313,0.18356379899999997,0.7219147140000001,0,0,0.3903,0.6199
H2014FL20,House,FL,20,2014,-63.2,Democrat,Extremely Urban,-29,286.87,0.542695045,0.03,0.179,0.209212869,0.242267963,0,0,0.8293,0.0
H2014FL21,House,FL,21,2014,-100.0,Democrat,Extremely Urban,-10,2668.3,0.142311737,0.027000000000000003,0.35200000000000004,0.224069834,0.585347995,1,0,0.609,0.0
H2014FL22,House,FL,22,2014,-16.06,Democrat,Extremely Urban,-3,4027.91,0.133293882,0.033,0.377,0.21405877199999998,0.6211646439999999,0,0,0.5478,0.4537
H2014FL23,House,FL,23,2014,-25.34,Democrat,Extremely Urban,-9,4117.95,0.125804633,0.042,0.363,0.38614586,0.468882862,0,0,0.6187,0.3562
H2014FL24,House,FL,24,2014,-76.02,Democrat,Extremely Urban,-34,6564.34,0.571451664,0.013000000000000001,0.20199999999999999,0.326639771,0.11455406300000001,0,0,0.8785,0.0
H2014FL25,House,FL,25,2014,100.0,Republican,Extremely Urban,5,215.41,0.081545621,0.011000000000000001,0.266,0.7143227459999999,0.184880556,0,1,0.4894,0.7565
H2014FL26,House,FL,26,2014,2.92,Democrat,Extremely Urban,1,331.8,0.106221706,0.018000000000000002,0.263,0.6794855590000001,0.20011143399999998,0,0,0.5337,0.4302
H2014FL27,House,FL,27,2014,100.0,Republican,Extremely Urban,2,3334.35,0.081220821,0.02,0.292,0.757546067,0.164878716,0,1,0.5337,0.6017
H2014GA01,House,GA,01,2014,21.82,Open Seat,Quite Urban,9,86.68,0.31359845399999997,0.02,0.25,0.062147707,0.597614599,0,0,0.4348,0.6298
H2014GA02,House,GA,02,2014,-18.3,Democrat,,-6,71.88,0.52614373,0.013000000000000001,0.175,0.050742197999999995,0.40777522,0,0,0.5895,0.3622
H2014GA03,House,GA,03,2014,100.0,Republican,,19,180.28,0.256145656,0.021,0.245,0.053187173,0.663566774,0,1,0.3337,0.9995
H2014GA04,House,GA,04,2014,-100.0,Democrat,Extremely Urban,-21,1393.43,0.594071329,0.052000000000000005,0.301,0.094385132,0.253352585,1,0,0.7419,0.2643
H2014GA05,House,GA,05,2014,-100.0,Democrat,Extremely Urban,-32,2612.12,0.5930932760000001,0.042,0.401,0.071205199,0.28913073699999997,1,0,0.8402,0.1561
H2014GA06,House,GA,06,2014,32.08,Republican,Extremely Urban,14,2316.16,0.154525697,0.11699999999999999,0.58,0.12424025699999999,0.607078081,0,0,0.3815,0.6451
H2014GA07,House,GA,07,2014,30.78,Republican,Extremely Urban,14,1762.5,0.197691321,0.139,0.39299999999999996,0.18758536899999997,0.483362379,0,0,0.3888,0.6216
H2014GA08,House,GA,08,2014,100.0,Republican,,15,79.43,0.316877544,0.015,0.203,0.059992589000000006,0.606802625,0,1,0.3784,1.0
H2014GA09,House,GA,09,2014,61.34,Republican,Quite Rural,30,132.8,0.078972287,0.013000000000000001,0.207,0.12354104199999999,0.779613717,0,0,0.2079,0.7618
H2014GA10,House,GA,10,2014,33.04,Open Seat,,14,97.51,0.267072439,0.021,0.242,0.049020968,0.659170248,0,0,0.3674,0.9981
H2014GA11,House,GA,11,2014,100.0,Open Seat,Extremely Urban,19,645.95,0.17607699300000001,0.035,0.38799999999999996,0.11485616900000001,0.6748161340000001,0,1,0.3201,0.6855
H2014GA12,House,GA,12,2014,9.5,Democrat,,9,84.54,0.36589402,0.018000000000000002,0.201,0.056763865,0.555378075,0,0,0.4404,0.46299999999999997
H2014GA13,House,GA,13,2014,-100.0,Democrat,Extremely Urban,-16,967.87,0.580589056,0.026000000000000002,0.264,0.11151655,0.297494935,1,0,0.6976,0.2826
H2014GA14,House,GA,14,2014,100.0,Republican,,26,190.99,0.100764409,0.011000000000000001,0.174,0.10863397300000001,0.779125408,0,1,0.2569,0.7297
H2014HI01,House,HI,01,2014,-3.81,Open Seat,Extremely Urban,-18,3252.54,0.039725654,0.562,0.33299999999999996,0.08203700900000001,0.163733252,0,0,0.7062,0.4444
H2014HI02,House,HI,02,2014,-57.82,Democrat,Quite Urban,-21,109.41,0.032506152999999996,0.36200000000000004,0.28600000000000003,0.117132977,0.295972525,0,0,0.7278,0.1856
H2014IA01,House,IA,01,2014,2.23,Open Seat,,-5,63.21,0.044104595,0.018000000000000002,0.26,0.036512174,0.896304353,0,0,0.5694,0.4157
H2014IA02,House,IA,02,2014,-5.02,Democrat,,-4,62.11,0.049714018,0.025,0.282,0.052434950999999994,0.8690147690000001,0,0,0.5665,0.4248
H2014IA03,House,IA,03,2014,10.35,Open Seat,Quite Urban,0,86.65,0.052397832000000005,0.033,0.322,0.065533593,0.8452081440000001,0,0,0.5213,0.5222
H2014IA04,House,IA,04,2014,22.9,Republican,Quite Rural,5,33.47,0.019492451,0.023,0.239,0.06341251,0.890901325,0,0,0.45899999999999996,0.5294
H2014ID01,House,ID,01,2014,30.02,Republican,Quite Urban,18,19.89,0.008959319,0.015,0.23,0.10271896400000001,0.848395371,0,0,0.3316,0.6296
H2014ID02,House,ID,02,2014,22.72,Republican,Quite Urban,17,18.12,0.013118708,0.016,0.273,0.13625717199999998,0.814808284,0,0,0.3405,0.6512
H2014IL01,House,IL,01,2014,-46.18,Democrat,Extremely Urban,-28,2758.78,0.524569988,0.019,0.27699999999999997,0.09656137199999999,0.354554521,0,0,0.7964,0.2618
H2014IL02,House,IL,02,2014,-57.05,Democrat,Extremely Urban,-29,659.6,0.569263518,0.008,0.22699999999999998,0.127136558,0.304050972,0,0,0.8135,0.2322
H2014IL03,House,IL,03,2014,-29.12,Democrat,Extremely Urban,-5,3005.37,0.052996974,0.044000000000000004,0.262,0.311366498,0.590615961,0,0,0.5675,0.3152
H2014IL04,House,IL,04,2014,-56.3,Democrat,Extremely Urban,-29,13590.33,0.056498729000000004,0.036000000000000004,0.21600000000000003,0.705646634,0.20826539800000002,0,0,0.8255,0.17
H2014IL05,House,IL,05,2014,-32.61,Democrat,Extremely Urban,-16,7447.63,0.034947038,0.073,0.529,0.194213673,0.68084866,0,0,0.6748,0.2859
H2014IL06,House,IL,06,2014,34.28,Republican,Extremely Urban,4,1881.87,0.031696275,0.096,0.508,0.09753713800000001,0.77506809,0,0,0.4583,0.5922
H2014IL07,House,IL,07,2014,-70.2,Democrat,Extremely Urban,-36,11401.34,0.516391754,0.075,0.39399999999999996,0.137212634,0.283785791,0,0,0.8808,0.1099
H2014IL08,House,IL,08,2014,-11.46,Democrat,Extremely Urban,-8,3468.33,0.051230587,0.13699999999999998,0.325,0.282848328,0.541437669,0,0,0.5839,0.4526
H2014IL09,House,IL,09,2014,-32.15,Democrat,Extremely Urban,-15,6766.14,0.09887553,0.131,0.528,0.11308966599999999,0.6388816079999999,0,0,0.6612,0.3367
H2014IL10,House,IL,10,2014,2.6,Democrat,Extremely Urban,-8,2377.79,0.075395644,0.109,0.44,0.229710683,0.5876480510000001,0,0,0.5832,0.4937
H2014IL11,House,IL,11,2014,-6.92,Democrat,Extremely Urban,-8,2537.15,0.13137719,0.079,0.35,0.267656386,0.5269622110000001,0,0,0.5874,0.4143
H2014IL12,House,IL,12,2014,10.57,Democrat,Quite Urban,0,142.33,0.181489855,0.012,0.21,0.031997796,0.770452233,0,0,0.5077,0.4274
H2014IL13,House,IL,13,2014,17.32,Republican,Quite Urban,0,123.03,0.12645912199999998,0.04,0.298,0.032512031000000004,0.795715086,0,0,0.4985,0.4655
H2014IL14,House,IL,14,2014,30.82,Republican,Extremely Urban,5,446.18,0.035850059,0.044000000000000004,0.39299999999999996,0.113987595,0.8014611290000001,0,0,0.4492,0.5882
H2014IL15,House,IL,15,2014,49.84,Republican,Quite Rural,14,48.5,0.046528019000000004,0.008,0.182,0.025475003,0.915738212,0,0,0.348,0.6861
H2014IL16,House,IL,16,2014,41.24,Republican,Quite Urban,4,90.03,0.04860352,0.016,0.218,0.08676689900000001,0.845779072,0,0,0.4608,0.6181
H2014IL17,House,IL,17,2014,-10.93,Democrat,Quite Urban,-7,102.81,0.127698421,0.013999999999999999,0.184,0.089537665,0.766816244,0,0,0.5866,0.4672
H2014IL18,House,IL,18,2014,49.44,Republican,,11,67.78,0.043336297999999995,0.027999999999999997,0.319,0.027761203999999998,0.891557884,0,0,0.3812,0.7416
H2014IN01,House,IN,01,2014,-25.01,Democrat,Extremely Urban,-10,622.65,0.207857877,0.013000000000000001,0.22,0.147914797,0.633265848,0,0,0.6207,0.3272
H2014IN02,House,IN,02,2014,20.65,Republican,Quite Urban,6,181.99,0.079168111,0.013000000000000001,0.209,0.090272479,0.808487905,0,0,0.4287,0.4901
H2014IN03,House,IN,03,2014,39.06,Republican,,13,172.33,0.07405653599999999,0.022000000000000002,0.23,0.058017418,0.843851362,0,0,0.3635,0.6704
H2014IN04,House,IN,04,2014,33.74,Republican,,11,113.41,0.045445405,0.031,0.24600000000000002,0.058326825,0.865994176,0,0,0.3773,0.6196
H2014IN05,House,IN,05,2014,34.39,Republican,Extremely Urban,9,374.29,0.08778131,0.036000000000000004,0.439,0.038812332000000005,0.8258785940000001,0,0,0.4145,0.5837
H2014IN06,House,IN,06,2014,36.55,Republican,,12,116.07,0.034576759,0.016,0.204,0.022723582000000003,0.921540135,0,0,0.3818,0.5908
H2014IN07,House,IN,07,2014,-12.96,Democrat,Extremely Urban,-13,2371.06,0.315574884,0.032,0.218,0.109300576,0.547319737,0,0,0.6399,0.3715
H2014IN08,House,IN,08,2014,24.49,Republican,,8,99.29,0.050187409,0.011000000000000001,0.193,0.020922065,0.908680733,0,0,0.4041,0.5336
H2014IN09,House,IN,09,2014,28.51,Republican,,9,160.57,0.037424311,0.024,0.252,0.03223389,0.901026507,0,0,0.4157,0.5545
H2014KS01,House,KS,01,2014,35.94,Republican,,23,13.58,0.041356824,0.017,0.243,0.15203011,0.777951258,0,0,0.2825,1.0
H2014KS02,House,KS,02,2014,18.42,Republican,,8,50.43,0.06417885400000001,0.017,0.27399999999999997,0.06275662,0.832726307,0,0,0.4303,0.5701
H2014KS03,House,KS,03,2014,20.04,Republican,Extremely Urban,6,942.01,0.10162401199999999,0.048,0.451,0.115913719,0.727687445,0,0,0.4516,0.6845
H2014KS04,House,KS,04,2014,33.32,Republican,Quite Urban,14,49.83,0.08260139799999999,0.033,0.28300000000000003,0.118254796,0.745170461,0,0,0.3695,0.6222
H2014KY01,House,KY,01,2014,46.24,Republican,Extremely Rural,18,59.87,0.08235766,0.006999999999999999,0.155,0.027396122000000002,0.882219737,0,0,0.3259,0.6963
H2014KY02,House,KY,02,2014,38.38,Republican,Quite Rural,16,100.75,0.06854769599999999,0.016,0.18899999999999997,0.032853357,0.877990658,0,0,0.3567,0.643
H2014KY03,House,KY,03,2014,-27.92,Democrat,Extremely Urban,-4,2264.58,0.23425084399999999,0.027999999999999997,0.31,0.048225742,0.6926027709999999,0,0,0.5655,0.3454
H2014KY04,House,KY,04,2014,35.46,Republican,,16,165.09,0.043367967,0.012,0.255,0.030228357999999997,0.9042392090000001,0,0,0.3544,0.6213
H2014KY05,House,KY,05,2014,56.5,Republican,Extremely Rural,25,64.37,0.017455098999999998,0.004,0.11599999999999999,0.009409299999999999,0.960431156,0,0,0.2363,0.779
H2014KY06,House,KY,06,2014,19.98,Republican,Quite Urban,9,168.47,0.103170291,0.02,0.306,0.045856386,0.8272200679999999,0,0,0.4306,0.5057
H2014LA01,House,LA,01,2014,67.41,Republican,Extremely Urban,26,187.44,0.138426363,0.024,0.29100000000000004,0.089188814,0.741075155,0,0,0.2751,0.7518
H2014LA02,House,LA,02,2014,-100.0,Democrat,Extremely Urban,-23,595.62,0.633115172,0.025,0.22399999999999998,0.057026278,0.278317247,1,0,0.7688,0.1745
H2014LA03,House,LA,03,2014,100.0,Republican,Quite Urban,19,108.2,0.262052327,0.015,0.204,0.035061795,0.6848547629999999,0,1,0.3283,1.0
H2014LA04,House,LA,04,2014,100.0,Republican,,13,60.76,0.34639990299999995,0.01,0.18600000000000003,0.039741386000000004,0.5933021820000001,0,1,0.4022,0.753
H2014LA05,House,LA,05,2014,28.44,Open Seat,Quite Rural,15,52.28,0.363235176,0.006999999999999999,0.172,0.021886226,0.599297735,0,0,0.382,0.7783
H2014LA06,House,LA,06,2014,24.86,Open Seat,Quite Urban,21,187.31,0.25096032,0.022000000000000002,0.29100000000000004,0.041614041000000004,0.6786944890000001,0,0,0.3262,0.7941
H2014MA01,House,MA,01,2014,-100.0,Democrat,Quite Urban,-13,309.54,0.077086717,0.021,0.287,0.164865017,0.744387745,1,0,0.6511,0.0
H2014MA02,House,MA,02,2014,-100.0,Democrat,Quite Urban,-8,446.88,0.06551926599999999,0.057,0.368,0.091789439,0.7940964640000001,1,0,0.5996,0.0
H2014MA03,House,MA,03,2014,-24.9,Democrat,Extremely Urban,-6,959.96,0.049175105999999996,0.083,0.37,0.18494892100000002,0.695509145,0,0,0.5788,0.3264
H2014MA04,House,MA,04,2014,-100.0,Democrat,Extremely Urban,-6,1088.65,0.038755223,0.063,0.48700000000000004,0.039090573999999996,0.850574389,1,0,0.5803,0.3482
H2014MA05,House,MA,05,2014,-100.0,Democrat,Extremely Urban,-14,2744.51,0.063816339,0.11800000000000001,0.541,0.087100185,0.744213032,1,0,0.6633,0.2277
H2014MA06,House,MA,06,2014,-13.5,Open Seat,Extremely Urban,-4,1381.03,0.043824285,0.043,0.429,0.07992555900000001,0.82870762,0,0,0.5548,0.45299999999999996
H2014MA07,House,MA,07,2014,-100.0,Democrat,Extremely Urban,-31,11608.65,0.296977311,0.10400000000000001,0.43,0.205110684,0.430812636,1,0,0.841,0.0
H2014MA08,House,MA,08,2014,-100.0,Democrat,Extremely Urban,-6,2229.11,0.108828887,0.083,0.442,0.054664087,0.756557045,1,0,0.5862,0.2213
H2014MA09,House,MA,09,2014,-9.62,Democrat,Extremely Urban,-5,598.91,0.037959844,0.015,0.34299999999999997,0.051335837999999995,0.878669039,0,0,0.5629,0.3021
H2014MD01,House,MD,01,2014,40.93,Republican,,14,181.7,0.129401088,0.023,0.303,0.036497623,0.805525925,0,0,0.3853,0.6342
H2014MD02,House,MD,02,2014,-25.46,Democrat,Extremely Urban,-10,2073.63,0.354049176,0.053,0.294,0.064934626,0.525412174,0,0,0.6418,0.3111
H2014MD03,House,MD,03,2014,-19.25,Democrat,Extremely Urban,-9,2367.64,0.245858997,0.075,0.46799999999999997,0.081718117,0.610550867,0,0,0.6196,0.2956
H2014MD04,House,MD,04,2014,-41.92,Democrat,Extremely Urban,-26,2417.87,0.540577888,0.031,0.313,0.156738266,0.26853899600000003,0,0,0.7909,0.2072
H2014MD05,House,MD,05,2014,-28.31,Democrat,Quite Urban,-14,486.4,0.398940355,0.042,0.33899999999999997,0.076978952,0.477897854,0,0,0.6721,0.2771
H2014MD06,House,MD,06,2014,-1.45,Democrat,Extremely Urban,-4,373.51,0.14769721,0.111,0.41600000000000004,0.126470357,0.6086287810000001,0,0,0.5653,0.379
H2014MD07,House,MD,07,2014,-42.93,Democrat,Extremely Urban,-24,1468.89,0.553133726,0.075,0.374,0.038325205,0.337486822,0,0,0.7716,0.2082
H2014MD08,House,MD,08,2014,-21.71,Democrat,Extremely Urban,-11,839.12,0.128820151,0.094,0.541,0.146796077,0.6192380129999999,0,0,0.632,0.3293
H2014ME01,House,ME,01,2014,-28.55,Democrat,Quite Rural,-9,202.15,0.020476153,0.016,0.36200000000000004,0.016185362,0.934030004,0,0,0.6094,0.3374
H2014ME02,House,ME,02,2014,5.0,Open Seat,Extremely Rural,-2,24.1,0.012117283999999999,0.006999999999999999,0.223,0.012562128,0.9442964290000001,0,0,0.5437,0.3999
H2014MI01,House,MI,01,2014,6.86,Republican,Extremely Rural,5,28.21,0.02306621,0.006999999999999999,0.239,0.016483661,0.910418715,0,0,0.45799999999999996,0.4814
H2014MI02,House,MI,02,2014,30.38,Republican,Quite Urban,7,215.16,0.07406652,0.023,0.256,0.094041057,0.803980957,0,0,0.4349,0.6116
H2014MI03,House,MI,03,2014,18.9,Republican,Quite Urban,4,268.56,0.105781779,0.021,0.29,0.068582222,0.797282204,0,0,0.4631,0.5262
H2014MI04,House,MI,04,2014,17.4,Open Seat,Extremely Rural,5,83.47,0.027555758,0.01,0.209,0.03014968,0.91415136,0,0,0.4596,0.6307
H2014MI05,House,MI,05,2014,-35.55,Democrat,Quite Urban,-10,300.58,0.190904945,0.01,0.193,0.048084602000000004,0.7430936309999999,0,0,0.6131,0.3148
H2014MI06,House,MI,06,2014,15.51,Republican,,1,199.05,0.10138225599999999,0.016,0.266,0.05705864,0.8136049670000001,0,0,0.4929,0.5459
H2014MI07,House,MI,07,2014,12.28,Republican,,3,166.99,0.053403102,0.01,0.22399999999999998,0.042461179,0.883537042,0,0,0.4843,0.5334
H2014MI08,House,MI,08,2014,12.54,Open Seat,Quite Urban,2,469.65,0.070882432,0.047,0.38299999999999995,0.049843467999999995,0.82995572,0,0,0.4844,0.586
H2014MI09,House,MI,09,2014,-24.3,Democrat,Extremely Urban,-6,3845.39,0.139596537,0.045,0.294,0.020834755,0.790735434,0,0,0.5772,0.3402
H2014MI10,House,MI,10,2014,39.32,Republican,,6,170.51,0.033626236000000004,0.017,0.23,0.030884916000000002,0.90681838,0,0,0.4414,0.688
H2014MI11,House,MI,11,2014,15.43,Open Seat,Extremely Urban,4,1683.86,0.05922696400000001,0.10300000000000001,0.457,0.033662561,0.8036571309999999,0,0,0.4728,0.5076
H2014MI12,House,MI,12,2014,-33.69,Open Seat,Extremely Urban,-15,1750.88,0.119523033,0.057,0.33399999999999996,0.056235399000000005,0.7603024270000001,0,0,0.6687,0.2897
H2014MI13,House,MI,13,2014,-63.18,Democrat,Extremely Urban,-34,3819.17,0.569715619,0.015,0.139,0.069445103,0.335234005,0,0,0.8563,0.1364
H2014MI14,House,MI,14,2014,-58.12,Open Seat,Extremely Urban,-29,3801.08,0.592279613,0.05,0.303,0.046888214000000004,0.314011741,0,0,0.8133,0.1563
H2014MN01,House,MN,01,2014,-8.52,Democrat,,1,55.37,0.033784557,0.027999999999999997,0.268,0.05999977099999999,0.874654193,0,0,0.5072,0.4233
H2014MN02,House,MN,02,2014,17.17,Republican,Extremely Urban,2,271.95,0.054201357,0.048,0.37799999999999995,0.055898632999999996,0.830257122,0,0,0.5005,0.5401
H2014MN03,House,MN,03,2014,24.36,Republican,Extremely Urban,2,1257.93,0.081007436,0.07400000000000001,0.478,0.041128233,0.7981336809999999,0,0,0.5041,0.581
H2014MN04,House,MN,04,2014,-28.29,Democrat,Extremely Urban,-11,1994.01,0.115109794,0.125,0.426,0.064823031,0.6916606670000001,0,0,0.6378,0.3151
H2014MN05,House,MN,05,2014,-46.82,Democrat,Extremely Urban,-22,4887.15,0.17950001399999999,0.062,0.435,0.092729166,0.637817192,0,0,0.7538,0.2522
H2014MN06,House,MN,06,2014,17.9,Open Seat,Quite Urban,10,230.03,0.035037488,0.024,0.3,0.026204683,0.906504047,0,0,0.4235,0.5047
H2014MN07,House,MN,07,2014,-8.55,Democrat,Extremely Rural,6,19.83,0.016119613999999997,0.009000000000000001,0.213,0.041666865,0.9011571070000001,0,0,0.45,0.3485
H2014MN08,House,MN,08,2014,-1.4,Democrat,Quite Rural,-1,23.76,0.017093673,0.008,0.22899999999999998,0.014657617,0.9221489690000001,0,0,0.5281,0.4539
H2014MO01,House,MO,01,2014,-51.41,Democrat,Extremely Urban,-28,3321.87,0.508295715,0.031,0.31,0.029224515,0.421443816,0,0,0.8087,0.1786
